x-axis,1,2
second,Ampere,Volt
-40.90000E-03,-5.92808E-03,-228.12500573E+00
-40.85000E-03,-6.71325E-03,-224.23053328E+00
-40.80000E-03,-2.47330E-03,-218.70289497E+00
-40.75000E-03,-3.57255E-03,-215.93907581E+00
-40.70000E-03,-2.78737E-03,-210.16018121E+00
-40.65000E-03,-5.77104E-03,-206.20289468E+00
-40.60000E-03,-5.61401E-03,-200.86369858E+00
-40.55000E-03,-2.63034E-03,-197.34611056E+00
-40.50000E-03,-1.21702E-03,-192.69786925E+00
-40.45000E-03,-117.78E-06,-188.36369830E+00
-40.40000E-03,-1.21702E-03,-184.02952735E+00
-40.35000E-03,+353.33E-06,-179.19284382E+00
-40.30000E-03,-1.84516E-03,-175.73806987E+00
-40.25000E-03,-1.05999E-03,-171.02701449E+00
-40.20000E-03,-588.88E-06,-167.69786869E+00
-40.15000E-03,-1.84516E-03,-163.23806959E+00
-40.10000E-03,-2.47330E-03,-159.65766750E+00
-40.05000E-03,-1.21702E-03,-154.25565733E+00
-40.00000E-03,+39.26E-06,-151.36621002E+00
-39.95000E-03,-117.78E-06,-145.71294357E+00
-39.90000E-03,-1.21702E-03,-142.82349626E+00
-39.85000E-03,-4.51476E-03,-137.23304388E+00
-39.80000E-03,-4.35773E-03,-134.28078250E+00
-39.75000E-03,-4.35773E-03,-128.31344568E+00
-39.70000E-03,-2.78737E-03,-123.97927473E+00
-39.65000E-03,-1.05999E-03,-119.83354599E+00
-39.60000E-03,+39.26E-06,-114.18027953E+00
-39.55000E-03,+981.47E-06,-111.10239002E+00
-39.50000E-03,-3.10144E-03,-105.00942506E+00
-39.45000E-03,-4.67180E-03,-101.05213853E+00
-39.40000E-03,-1.21702E-03,-95.83857058E+00
-39.35000E-03,-1.53109E-03,-90.49937448E+00
-39.30000E-03,-3.72959E-03,-87.17022867E+00
-39.25000E-03,-4.82883E-03,-80.76319335E+00
-39.20000E-03,-3.72959E-03,-76.49183647E+00
-39.15000E-03,-5.14290E-03,-71.40389666E+00
-39.10000E-03,-4.67180E-03,-65.18530355E+00
-39.05000E-03,-2.31627E-03,-61.35364517E+00
-39.00000E-03,-1.84516E-03,-55.63756464E+00
-38.95000E-03,-117.78E-06,-49.92148411E+00
-38.90000E-03,-588.88E-06,-46.46671016E+00
-38.85000E-03,-3.88662E-03,-39.93404670E+00
-38.80000E-03,-4.98587E-03,-34.28078024E+00
-38.75000E-03,-1.84516E-03,-29.44409671E+00
-38.70000E-03,-1.21702E-03,-23.47675989E+00
-38.65000E-03,-1.84516E-03,-17.63505122E+00
-38.60000E-03,-1.84516E-03,-12.92399583E+00
-38.55000E-03,-4.67180E-03,-7.33354345E+00
-38.50000E-03,-3.10144E-03,-486.80962E-03
-38.45000E-03,-2.63034E-03,+3.21922061E+00
-38.40000E-03,-1.21702E-03,+8.93530114E+00
-38.35000E-03,-1.37406E-03,+14.71419575E+00
-38.30000E-03,-5.92808E-03,+18.10615562E+00
-38.25000E-03,-4.20069E-03,+24.38756280E+00
-38.20000E-03,-3.72959E-03,+28.03077896E+00
-38.15000E-03,-3.25848E-03,+32.86746249E+00
-38.10000E-03,-902.95E-06,+37.45288973E+00
-38.05000E-03,+353.33E-06,+41.47299032E+00
-38.00000E-03,+39.26E-06,+46.62374421E+00
-37.95000E-03,+196.29E-06,+50.01570408E+00
-37.90000E-03,+667.40E-06,+56.04585497E+00
-37.85000E-03,+196.29E-06,+59.81469928E+00
-37.80000E-03,+3.17996E-03,+64.71419688E+00
-37.75000E-03,+3.49403E-03,+68.10615676E+00
-37.70000E-03,+6.00660E-03,+73.00565435E+00
-37.65000E-03,+3.17996E-03,+77.90515195E+00
-37.60000E-03,+7.57695E-03,+81.29711183E+00
-37.55000E-03,+7.41991E-03,+86.07098128E+00
-37.50000E-03,+8.20509E-03,+89.71419745E+00
-37.45000E-03,+6.00660E-03,+95.61872019E+00
-37.40000E-03,+158.95886E-03,+98.13128306E+00
-37.35000E-03,+295.42242E-03,+104.66394653E+00
-37.30000E-03,+159.90107E-03,+109.18655970E+00
-37.25000E-03,+275.32192E-03,+113.26947436E+00
-37.20000E-03,+218.63222E-03,+118.48304232E+00
-37.15000E-03,+220.83071E-03,+121.49811776E+00
-37.10000E-03,+247.84076E-03,+126.27198722E+00
-37.05000E-03,+228.21137E-03,+129.91520338E+00
-37.00000E-03,+248.78297E-03,+135.56846984E+00
-36.95000E-03,+233.07946E-03,+139.52575636E+00
-36.90000E-03,+245.95634E-03,+144.86495246E+00
-36.85000E-03,+253.49403E-03,+147.94284198E+00
-36.80000E-03,+238.73272E-03,+153.15640994E+00
-36.75000E-03,+243.12971E-03,+157.30213868E+00
-36.70000E-03,+266.68498E-03,+161.19661113E+00
-36.65000E-03,+250.35333E-03,+164.58857100E+00
-36.60000E-03,+248.78297E-03,+169.23681231E+00
-36.55000E-03,+266.84202E-03,+173.38254105E+00
-36.50000E-03,+245.64227E-03,+177.65389793E+00
-36.45000E-03,+263.70132E-03,+182.67902367E+00
-36.40000E-03,+255.06438E-03,+185.81972726E+00
-36.35000E-03,+250.98147E-03,+191.03329522E+00
-36.30000E-03,+277.99152E-03,+194.11118473E+00
-36.25000E-03,+263.70132E-03,+198.94786826E+00
-36.20000E-03,+300.91865E-03,+202.15138592E+00
-36.15000E-03,+306.25785E-03,+206.73681316E+00
-36.10000E-03,+298.40609E-03,+209.94033082E+00
-36.05000E-03,+309.24152E-03,+213.83480327E+00
-36.00000E-03,+299.03423E-03,+217.47801943E+00
-35.95000E-03,+310.02669E-03,+219.86495416E+00
-35.90000E-03,+323.21765E-03,+224.76445176E+00
-35.85000E-03,+324.94503E-03,+227.08857242E+00
-35.80000E-03,+334.21011E-03,+231.79962780E+00
-35.75000E-03,+331.06941E-03,+234.37500474E+00
-35.70000E-03,+331.06941E-03,+238.33229126E+00
-35.65000E-03,+335.30936E-03,+241.59862300E+00
-35.60000E-03,+339.23524E-03,+243.60867329E+00
-35.55000E-03,+356.35207E-03,+248.75942718E+00
-35.50000E-03,+350.54177E-03,+251.14636191E+00
-35.45000E-03,+362.31941E-03,+255.92023136E+00
-35.40000E-03,+373.15483E-03,+257.93028166E+00
-35.35000E-03,+461.25157E-03,+261.25942746E+00
-35.30000E-03,+401.10709E-03,+265.46797027E+00
-35.25000E-03,+445.54805E-03,+268.48304572E+00
-35.20000E-03,+440.99403E-03,+272.75440260E+00
-35.15000E-03,+452.45760E-03,+274.95289511E+00
-35.10000E-03,+453.55684E-03,+279.28706606E+00
-35.05000E-03,+503.65106E-03,+281.98807115E+00
-35.00000E-03,+530.19001E-03,+284.31219180E+00
-34.95000E-03,+522.96639E-03,+288.39510647E+00
-34.90000E-03,+563.48146E-03,+290.59359898E+00
-34.85000E-03,+506.00659E-03,+294.55088550E+00
-34.80000E-03,+527.67744E-03,+297.88003131E+00
-34.75000E-03,+523.90860E-03,+298.38254388E+00
-34.70000E-03,+512.60207E-03,+300.14133789E+00
-34.65000E-03,+512.60207E-03,+303.78455405E+00
-34.60000E-03,+491.24528E-03,+305.66897621E+00
-34.55000E-03,+502.55182E-03,+306.42274507E+00
-34.50000E-03,+491.24528E-03,+307.30214207E+00
-34.45000E-03,+485.74905E-03,+308.80967980E+00
-34.40000E-03,+466.11966E-03,+310.44284566E+00
-34.35000E-03,+421.67870E-03,+310.81973009E+00
-34.30000E-03,+453.87091E-03,+311.19661452E+00
-34.25000E-03,+438.01036E-03,+311.76194117E+00
-34.20000E-03,+444.76287E-03,+312.20163967E+00
-34.15000E-03,+439.10961E-03,+312.13882560E+00
-34.10000E-03,+434.08448E-03,+312.45289596E+00
-34.05000E-03,+418.85207E-03,+312.45289596E+00
-34.00000E-03,+434.71262E-03,+312.45289596E+00
-33.95000E-03,+421.36463E-03,+312.45289596E+00
-33.90000E-03,+438.16739E-03,+312.82978039E+00
-33.85000E-03,+431.25785E-03,+312.95540853E+00
-33.80000E-03,+427.17493E-03,+312.95540853E+00
-33.75000E-03,+431.41488E-03,+313.14385075E+00
-33.70000E-03,+418.06689E-03,+313.08103668E+00
-33.65000E-03,+416.96765E-03,+313.01822260E+00
-33.60000E-03,+418.38096E-03,+313.45792111E+00
-33.55000E-03,+421.83574E-03,+313.45792111E+00
-33.50000E-03,+417.12468E-03,+313.45792111E+00
-33.45000E-03,+431.10081E-03,+313.45792111E+00
-33.40000E-03,+424.03423E-03,+313.45792111E+00
-33.35000E-03,+408.17368E-03,+313.45792111E+00
-33.30000E-03,+413.35584E-03,+313.45792111E+00
-33.25000E-03,+435.34076E-03,+313.45792111E+00
-33.20000E-03,+413.35584E-03,+313.45792111E+00
-33.15000E-03,+421.67870E-03,+313.52073518E+00
-33.10000E-03,+407.07443E-03,+313.58354925E+00
-33.05000E-03,+411.00031E-03,+313.45792111E+00
-33.00000E-03,+403.93373E-03,+313.70917739E+00
-32.95000E-03,+415.24026E-03,+313.26947889E+00
-32.90000E-03,+411.78549E-03,+313.45792111E+00
-32.85000E-03,+418.69503E-03,+313.39510703E+00
-32.80000E-03,+398.28046E-03,+313.45792111E+00
-32.75000E-03,+417.75282E-03,+313.45792111E+00
-32.70000E-03,+407.70257E-03,+313.08103668E+00
-32.65000E-03,+390.11463E-03,+312.64133817E+00
-32.60000E-03,+406.44629E-03,+312.70415225E+00
-32.55000E-03,+386.34579E-03,+312.26445374E+00
-32.50000E-03,+394.19755E-03,+311.82475524E+00
-32.45000E-03,+393.56941E-03,+310.88254416E+00
-32.40000E-03,+378.17996E-03,+310.44284566E+00
-32.35000E-03,+372.99780E-03,+308.93530794E+00
-32.30000E-03,+361.84830E-03,+307.80465465E+00
-32.25000E-03,+347.55810E-03,+306.42274507E+00
-32.20000E-03,+341.11966E-03,+305.92023249E+00
-32.15000E-03,+315.83699E-03,+304.09862441E+00
-32.10000E-03,+317.56438E-03,+301.52324747E+00
-32.05000E-03,+310.49780E-03,+298.94787053E+00
-32.00000E-03,+301.54679E-03,+298.38254388E+00
-31.95000E-03,+294.32318E-03,+297.12626244E+00
-31.90000E-03,+266.37091E-03,+293.35741814E+00
-31.85000E-03,+253.65107E-03,+290.15390048E+00
-31.80000E-03,+131.32066E-03,+287.82977982E+00
-31.75000E-03,+162.25659E-03,+283.36998073E+00
-31.70000E-03,+152.36338E-03,+281.54837264E+00
-31.65000E-03,+122.99780E-03,+278.03078463E+00
-31.60000E-03,+109.33574E-03,+274.26194032E+00
-31.55000E-03,+99.44252E-03,+272.00063374E+00
-31.50000E-03,+37.09956E-03,+266.97550799E+00
-31.45000E-03,+36.15735E-03,+263.77199033E+00
-31.40000E-03,+25.16489E-03,+258.93530681E+00
-31.35000E-03,+7.10584E-03,+255.60616100E+00
-31.30000E-03,+5.06438E-03,+250.64384933E+00
-31.25000E-03,-14.56501E-03,+247.81721610E+00
-31.20000E-03,-3.72959E-03,+242.10113557E+00
-31.15000E-03,-18.64793E-03,+239.83982899E+00
-31.10000E-03,-19.11903E-03,+234.31219067E+00
-31.05000E-03,-21.78863E-03,+230.60616044E+00
-31.00000E-03,-21.31752E-03,+226.02073320E+00
-30.95000E-03,-19.11903E-03,+221.43530596E+00
-30.90000E-03,-18.80496E-03,+217.60364758E+00
-30.85000E-03,-17.54868E-03,+212.26445148E+00
-30.80000E-03,-18.80496E-03,+208.93530567E+00
-30.75000E-03,-19.43310E-03,+202.84234071E+00
-30.70000E-03,-18.80496E-03,+199.63882305E+00
-30.65000E-03,-17.54868E-03,+194.17399881E+00
-30.60000E-03,-15.03612E-03,+191.09610929E+00
-30.55000E-03,-15.03612E-03,+185.50565690E+00
-30.50000E-03,-16.60647E-03,+181.29711409E+00
-30.45000E-03,-16.29240E-03,+177.33982757E+00
-30.40000E-03,-11.26727E-03,+172.25188776E+00
-30.35000E-03,-13.15170E-03,+169.17399824E+00
-30.30000E-03,-13.46577E-03,+163.58354585E+00
-30.25000E-03,-16.44943E-03,+161.19661113E+00
-30.20000E-03,-19.43310E-03,+157.42776682E+00
-30.15000E-03,-19.27607E-03,+153.15640994E+00
-30.10000E-03,-19.11903E-03,+148.38254048E+00
-30.05000E-03,-18.01979E-03,+145.11620875E+00
